거래일자,시간,지역,전력거래량(MWh)
2016-01-03,23,제주도,333.293241
2016-01-03,24,제주도,336.704154
2016-01-04,1,제주도,296.126806
2016-01-04,2,제주도,268.507823
2016-01-04,3,제주도,278.559056
2016-01-04,4,제주도,295.246758
2016-01-04,5,제주도,307.117972
2016-01-04,6,제주도,319.849988
2016-01-04,7,제주도,341.212803
2016-01-04,8,제주도,314.773808
2016-01-04,9,제주도,336.497858
2016-01-04,10,제주도,338.222751
2016-01-04,11,제주도,372.81428
2016-01-04,12,제주도,365.490617
2016-01-04,13,제주도,351.235048
2016-01-04,14,제주도,368.464742
2016-01-04,15,제주도,365.924418
2016-01-04,16,제주도,366.019635
2016-01-04,17,제주도,367.276396
2016-01-04,18,제주도,375.116831
2016-01-04,19,제주도,382.641594
2016-01-04,20,제주도,377.845868
2016-01-04,21,제주도,364.519401
2016-01-04,22,제주도,353.672886
2016-01-04,23,제주도,345.966254
2016-01-04,24,제주도,338.130099
2016-01-05,1,제주도,292.946029
2016-01-05,2,제주도,273.577491
2016-01-05,3,제주도,274.917625
2016-01-05,4,제주도,281.300121
2016-01-05,5,제주도,286.559563
2016-01-05,6,제주도,296.753264
2016-01-05,7,제주도,311.57746
2016-01-05,8,제주도,316.944574
2016-01-05,9,제주도,367.69271
2016-01-05,10,제주도,410.80017
2016-01-05,11,제주도,423.298096
2016-01-05,12,제주도,414.699771
2016-01-05,13,제주도,380.519216
2016-01-05,14,제주도,386.980203
2016-01-05,15,제주도,393.306352
2016-01-05,16,제주도,391.750123
2016-01-05,17,제주도,404.675605
2016-01-05,18,제주도,412.950039
2016-01-05,19,제주도,406.356784
2016-01-05,20,제주도,394.51708
2016-01-05,21,제주도,381.264745
2016-01-05,22,제주도,364.422494
2016-01-05,23,제주도,368.130527
2016-01-05,24,제주도,372.322312
2016-01-06,1,제주도,337.608046
2016-01-06,2,제주도,308.302564
2016-01-06,3,제주도,296.638273
2016-01-06,4,제주도,311.58112
2016-01-06,5,제주도,326.169701
2016-01-06,6,제주도,341.080273
2016-01-06,7,제주도,364.064897
2016-01-06,8,제주도,385.127385
2016-01-06,9,제주도,382.848535
2016-01-06,10,제주도,368.086635
2016-01-06,11,제주도,370.31749
2016-01-06,12,제주도,398.946024
2016-01-06,13,제주도,384.58193
2016-01-06,14,제주도,412.458476
2016-01-06,15,제주도,414.403899
2016-01-06,16,제주도,421.483476
2016-01-06,17,제주도,412.107694
2016-01-06,18,제주도,426.541708
2016-01-06,19,제주도,431.594292
2016-01-06,20,제주도,422.292921
2016-01-06,21,제주도,412.095602
2016-01-06,22,제주도,399.067274
2016-01-06,23,제주도,391.077922
2016-01-06,24,제주도,398.202574
2016-01-07,1,제주도,398.600989
2016-01-07,2,제주도,369.361999
2016-01-07,3,제주도,347.020322
2016-01-07,4,제주도,339.514662
2016-01-07,5,제주도,341.494258
2016-01-07,6,제주도,355.379558
2016-01-07,7,제주도,373.743797
2016-01-07,8,제주도,401.811477
2016-01-07,9,제주도,387.238278
2016-01-07,10,제주도,389.825949
2016-01-07,11,제주도,382.932609
2016-01-07,12,제주도,380.920812
2016-01-07,13,제주도,363.971353
2016-01-07,14,제주도,374.844273
2016-01-07,15,제주도,363.669202
2016-01-07,16,제주도,379.00231
2016-01-07,17,제주도,398.8005
2016-01-07,18,제주도,414.053475
2016-01-07,19,제주도,418.6135
2016-01-07,20,제주도,404.594575
2016-01-07,21,제주도,387.68357
2016-01-07,22,제주도,362.951157
2016-01-07,23,제주도,357.183613
2016-01-07,24,제주도,355.867451
2016-01-08,1,제주도,322.636051
2016-01-08,2,제주도,313.114327
2016-01-08,3,제주도,317.690876
2016-01-08,4,제주도,314.602177
2016-01-08,5,제주도,324.656436
2016-01-08,6,제주도,339.353948
2016-01-08,7,제주도,360.840967
2016-01-08,8,제주도,362.475834
2016-01-08,9,제주도,407.085261
2016-01-08,10,제주도,386.643222
2016-01-08,11,제주도,393.158795
2016-01-08,12,제주도,383.055946
2016-01-08,13,제주도,378.487798
2016-01-08,14,제주도,396.125233
2016-01-08,15,제주도,398.805504
2016-01-08,16,제주도,402.005432
2016-01-08,17,제주도,427.070338
2016-01-08,18,제주도,433.037265
2016-01-08,19,제주도,443.318066
2016-01-08,20,제주도,438.634627
2016-01-08,21,제주도,421.310431
2016-01-08,22,제주도,402.991537
2016-01-08,23,제주도,397.47921
2016-01-08,24,제주도,399.367557
2016-01-09,1,제주도,367.472983
2016-01-09,2,제주도,338.314048
2016-01-09,3,제주도,314.570749
2016-01-09,4,제주도,303.370629
2016-01-09,5,제주도,305.261348
2016-01-09,6,제주도,318.779989
2016-01-09,7,제주도,334.206307
2016-01-09,8,제주도,340.669928
2016-01-09,9,제주도,337.471239
2016-01-09,10,제주도,316.117418
2016-01-09,11,제주도,299.29508
2016-01-09,12,제주도,292.724557
2016-01-09,13,제주도,294.478323
2016-01-09,14,제주도,331.298294
2016-01-09,15,제주도,325.994012
2016-01-09,16,제주도,327.394129
2016-01-09,17,제주도,344.528731
2016-01-09,18,제주도,362.68425
2016-01-09,19,제주도,385.214704
2016-01-09,20,제주도,389.47315
2016-01-09,21,제주도,385.268565
2016-01-09,22,제주도,370.542542
2016-01-09,23,제주도,364.707257
2016-01-09,24,제주도,368.581533
2016-01-10,1,제주도,336.738493
2016-01-10,2,제주도,308.059278
2016-01-10,3,제주도,284.558685
2016-01-10,4,제주도,271.66903
2016-01-10,5,제주도,271.821904
2016-01-10,6,제주도,280.893598
2016-01-10,7,제주도,296.117031
2016-01-10,8,제주도,297.84819
2016-01-10,9,제주도,300.077177
2016-01-10,10,제주도,291.585555
2016-01-10,11,제주도,283.125074
2016-01-10,12,제주도,270.728169
2016-01-10,13,제주도,256.359007
2016-01-10,14,제주도,256.643899
2016-01-10,15,제주도,254.290629
2016-01-10,16,제주도,256.617943
2016-01-10,17,제주도,278.918139
2016-01-10,18,제주도,307.033658
2016-01-10,19,제주도,337.509676
2016-01-10,20,제주도,338.2658
2016-01-10,21,제주도,335.01154
2016-01-10,22,제주도,324.257472
2016-01-10,23,제주도,317.531167
2016-01-10,24,제주도,342.908098
2016-01-11,1,제주도,332.522704
2016-01-11,2,제주도,320.92922
2016-01-11,3,제주도,309.800232
2016-01-11,4,제주도,325.457964
2016-01-11,5,제주도,336.411577
2016-01-11,6,제주도,356.146324
2016-01-11,7,제주도,378.085762
2016-01-11,8,제주도,385.318138
2016-01-11,9,제주도,418.745222
2016-01-11,10,제주도,421.864404
2016-01-11,11,제주도,423.917069
2016-01-11,12,제주도,429.820316
2016-01-11,13,제주도,403.038114
2016-01-11,14,제주도,418.023849
2016-01-11,15,제주도,409.499126
2016-01-11,16,제주도,395.269046
2016-01-11,17,제주도,420.665178
2016-01-11,18,제주도,420.136149
2016-01-11,19,제주도,429.989757
2016-01-11,20,제주도,422.844579
2016-01-11,21,제주도,412.29073
2016-01-11,22,제주도,392.402183
2016-01-11,23,제주도,383.71019
2016-01-11,24,제주도,384.810169
2016-01-12,1,제주도,353.983538
2016-01-12,2,제주도,363.624978
2016-01-12,3,제주도,356.266909
2016-01-12,4,제주도,352.359634
2016-01-12,5,제주도,361.508323
2016-01-12,6,제주도,379.535882
2016-01-12,7,제주도,390.477046
2016-01-12,8,제주도,385.77463
2016-01-12,9,제주도,413.59946
2016-01-12,10,제주도,406.924322
2016-01-12,11,제주도,428.785871
2016-01-12,12,제주도,432.515989
2016-01-12,13,제주도,411.327719
2016-01-12,14,제주도,426.730682
2016-01-12,15,제주도,422.952349
2016-01-12,16,제주도,413.236409
2016-01-12,17,제주도,423.130641
2016-01-12,18,제주도,454.954627
2016-01-12,19,제주도,468.1228
2016-01-12,20,제주도,461.705114
2016-01-12,21,제주도,446.747841
2016-01-12,22,제주도,412.923266
2016-01-12,23,제주도,403.016609
2016-01-12,24,제주도,408.923612
2016-01-13,1,제주도,377.677766
2016-01-13,2,제주도,348.0414
2016-01-13,3,제주도,342.572954
2016-01-13,4,제주도,333.70035
2016-01-13,5,제주도,336.918674
2016-01-13,6,제주도,354.654667
2016-01-13,7,제주도,377.941618
2016-01-13,8,제주도,404.454869
2016-01-13,9,제주도,425.666726
2016-01-13,10,제주도,396.417009
2016-01-13,11,제주도,394.862316
2016-01-13,12,제주도,418.975366
2016-01-13,13,제주도,409.045001
2016-01-13,14,제주도,441.392184
2016-01-13,15,제주도,443.318851
2016-01-13,16,제주도,441.910728
2016-01-13,17,제주도,457.854036
2016-01-13,18,제주도,471.420622
2016-01-13,19,제주도,477.953627
2016-01-13,20,제주도,464.65814
2016-01-13,21,제주도,451.798631
2016-01-13,22,제주도,425.308754
2016-01-13,23,제주도,415.231188
2016-01-13,24,제주도,418.945392
2016-01-14,1,제주도,399.932942
2016-01-14,2,제주도,378.173153
2016-01-14,3,제주도,364.292801
2016-01-14,4,제주도,377.850785
2016-01-14,5,제주도,384.677364
2016-01-14,6,제주도,404.011585
2016-01-14,7,제주도,424.022177
2016-01-14,8,제주도,433.580512
2016-01-14,9,제주도,424.194134
2016-01-14,10,제주도,412.660959
2016-01-14,11,제주도,433.589102
2016-01-14,12,제주도,439.887101
2016-01-14,13,제주도,420.297276
2016-01-14,14,제주도,428.679872
2016-01-14,15,제주도,421.100605
2016-01-14,16,제주도,392.527909
2016-01-14,17,제주도,367.236361
2016-01-14,18,제주도,382.330461
2016-01-14,19,제주도,411.633512
2016-01-14,20,제주도,405.855229
2016-01-14,21,제주도,400.17181
2016-01-14,22,제주도,382.625154
2016-01-14,23,제주도,371.02149
2016-01-14,24,제주도,369.00974
2016-01-15,1,제주도,346.797313
2016-01-15,2,제주도,364.359776
2016-01-15,3,제주도,349.586294
2016-01-15,4,제주도,339.950285
2016-01-15,5,제주도,341.248049
2016-01-15,6,제주도,347.882146
2016-01-15,7,제주도,365.506798
2016-01-15,8,제주도,373.379423
2016-01-15,9,제주도,382.956792
2016-01-15,10,제주도,372.417897
2016-01-15,11,제주도,361.33602
2016-01-15,12,제주도,362.038057
2016-01-15,13,제주도,336.610873
2016-01-15,14,제주도,345.904686
2016-01-15,15,제주도,354.608248
2016-01-15,16,제주도,348.911668
2016-01-15,17,제주도,348.169556
2016-01-15,18,제주도,355.041766
2016-01-15,19,제주도,381.976628
2016-01-15,20,제주도,383.897165
2016-01-15,21,제주도,378.768453
2016-01-15,22,제주도,366.671862
2016-01-15,23,제주도,363.358846
2016-01-15,24,제주도,360.793305
2016-01-16,1,제주도,327.061762
2016-01-16,2,제주도,297.873371
2016-01-16,3,제주도,297.037267
2016-01-16,4,제주도,298.144326
2016-01-16,5,제주도,300.260861
2016-01-16,6,제주도,302.22225
2016-01-16,7,제주도,341.344934
2016-01-16,8,제주도,362.78225
2016-01-16,9,제주도,371.074201
2016-01-16,10,제주도,330.249316
2016-01-16,11,제주도,323.838266
2016-01-16,12,제주도,328.509657
2016-01-16,13,제주도,311.063371
2016-01-16,14,제주도,313.089639
2016-01-16,15,제주도,309.478606
2016-01-16,16,제주도,312.740569
2016-01-16,17,제주도,318.555936
2016-01-16,18,제주도,349.633896
2016-01-16,19,제주도,391.126845
2016-01-16,20,제주도,386.875242
2016-01-16,21,제주도,377.429383
2016-01-16,22,제주도,357.721315
2016-01-16,23,제주도,356.175462
2016-01-16,24,제주도,363.263763
2016-01-17,1,제주도,330.305377
2016-01-17,2,제주도,295.795542
2016-01-17,3,제주도,270.044523
2016-01-17,4,제주도,257.483272
2016-01-17,5,제주도,259.805344
2016-01-17,6,제주도,273.943453
2016-01-17,7,제주도,282.365896
2016-01-17,8,제주도,283.649129
2016-01-17,9,제주도,298.839521
2016-01-17,10,제주도,301.378835
2016-01-17,11,제주도,291.231625
2016-01-17,12,제주도,297.999437
2016-01-17,13,제주도,313.801238
2016-01-17,14,제주도,329.505051
2016-01-17,15,제주도,335.915463
2016-01-17,16,제주도,342.686216
2016-01-17,17,제주도,353.484497
2016-01-17,18,제주도,372.478873
2016-01-17,19,제주도,393.85287
2016-01-17,20,제주도,400.975724
2016-01-17,21,제주도,397.867683
2016-01-17,22,제주도,401.760199
2016-01-17,23,제주도,398.319287
2016-01-17,24,제주도,390.793862
2016-01-18,1,제주도,378.732768
2016-01-18,2,제주도,404.252725
2016-01-18,3,제주도,407.289245
2016-01-18,4,제주도,410.005533
2016-01-18,5,제주도,416.206435
2016-01-18,6,제주도,431.480055
2016-01-18,7,제주도,441.194513
2016-01-18,8,제주도,439.679599
2016-01-18,9,제주도,447.37989
2016-01-18,10,제주도,450.281499
2016-01-18,11,제주도,477.682132
2016-01-18,12,제주도,473.932291
2016-01-18,13,제주도,450.164763
2016-01-18,14,제주도,464.954909
2016-01-18,15,제주도,470.451523
2016-01-18,16,제주도,466.729889
2016-01-18,17,제주도,472.437856
2016-01-18,18,제주도,492.001768
2016-01-18,19,제주도,475.493677
2016-01-18,20,제주도,463.044456
2016-01-18,21,제주도,446.020142
2016-01-18,22,제주도,421.813812
2016-01-18,23,제주도,413.994176
2016-01-18,24,제주도,423.518747
2016-01-19,1,제주도,397.98801
2016-01-19,2,제주도,382.888823
2016-01-19,3,제주도,361.340737
2016-01-19,4,제주도,367.354574
2016-01-19,5,제주도,382.623779
2016-01-19,6,제주도,395.781111
2016-01-19,7,제주도,414.562981
2016-01-19,8,제주도,423.235608
2016-01-19,9,제주도,425.036832
2016-01-19,10,제주도,438.505891
2016-01-19,11,제주도,449.89602
2016-01-19,12,제주도,463.006812
2016-01-19,13,제주도,455.576531
2016-01-19,14,제주도,484.937625
2016-01-19,15,제주도,486.541414
2016-01-19,16,제주도,482.823762
2016-01-19,17,제주도,510.680644
2016-01-19,18,제주도,529.019162
2016-01-19,19,제주도,523.191834
2016-01-19,20,제주도,511.604603
2016-01-19,21,제주도,493.7981
2016-01-19,22,제주도,471.412888
2016-01-19,23,제주도,462.732616
2016-01-19,24,제주도,466.394757
2016-01-20,1,제주도,434.229482
2016-01-20,2,제주도,404.899549
2016-01-20,3,제주도,383.421202
2016-01-20,4,제주도,375.381296
2016-01-20,5,제주도,383.519635
2016-01-20,6,제주도,396.326588
2016-01-20,7,제주도,416.604203
2016-01-20,8,제주도,414.584464
2016-01-20,9,제주도,438.051695
2016-01-20,10,제주도,444.752365
2016-01-20,11,제주도,435.033374
2016-01-20,12,제주도,429.775522
2016-01-20,13,제주도,411.221194
2016-01-20,14,제주도,441.057745
2016-01-20,15,제주도,443.406781
2016-01-20,16,제주도,437.35135
2016-01-20,17,제주도,460.325125
2016-01-20,18,제주도,462.662145
2016-01-20,19,제주도,460.433685
2016-01-20,20,제주도,461.063141
2016-01-20,21,제주도,455.262668
2016-01-20,22,제주도,431.583911
2016-01-20,23,제주도,415.381795
2016-01-20,24,제주도,435.890275
2016-01-21,1,제주도,413.829512
2016-01-21,2,제주도,397.360205
2016-01-21,3,제주도,376.932641
2016-01-21,4,제주도,366.144102
2016-01-21,5,제주도,368.774802
2016-01-21,6,제주도,381.458569
2016-01-21,7,제주도,402.106526
2016-01-21,8,제주도,428.734538
2016-01-21,9,제주도,471.968559
2016-01-21,10,제주도,481.819409
2016-01-21,11,제주도,479.359821
2016-01-21,12,제주도,465.810344
2016-01-21,13,제주도,427.58958
2016-01-21,14,제주도,445.273453
2016-01-21,15,제주도,457.570599
2016-01-21,16,제주도,448.885113
2016-01-21,17,제주도,468.942575
2016-01-21,18,제주도,490.527862
2016-01-21,19,제주도,504.395949
2016-01-21,20,제주도,492.544227
2016-01-21,21,제주도,484.554412
2016-01-21,22,제주도,463.308582
2016-01-21,23,제주도,451.779286
2016-01-21,24,제주도,457.450623
2016-01-22,1,제주도,424.279134
2016-01-22,2,제주도,388.978579
2016-01-22,3,제주도,391.090222
2016-01-22,4,제주도,402.728447
2016-01-22,5,제주도,410.710053
2016-01-22,6,제주도,417.686448
2016-01-22,7,제주도,416.227366
2016-01-22,8,제주도,421.653834
2016-01-22,9,제주도,445.741196
2016-01-22,10,제주도,432.092924
2016-01-22,11,제주도,448.15138
2016-01-22,12,제주도,445.475722
2016-01-22,13,제주도,433.077943
2016-01-22,14,제주도,442.117149
2016-01-22,15,제주도,438.634926
2016-01-22,16,제주도,437.149823
2016-01-22,17,제주도,457.786232
2016-01-22,18,제주도,480.869435
2016-01-22,19,제주도,497.081198
2016-01-22,20,제주도,494.670699
2016-01-22,21,제주도,476.437427
2016-01-22,22,제주도,453.729961
2016-01-22,23,제주도,444.914618
2016-01-22,24,제주도,450.056742
2016-01-23,1,제주도,422.986797
2016-01-23,2,제주도,430.653576
2016-01-23,3,제주도,427.659321
2016-01-23,4,제주도,416.505566
2016-01-23,5,제주도,417.393883
2016-01-23,6,제주도,432.11455
2016-01-23,7,제주도,446.285103
2016-01-23,8,제주도,425.905112
2016-01-23,9,제주도,443.902903
2016-01-23,10,제주도,436.987984
2016-01-23,11,제주도,425.489429
2016-01-23,12,제주도,431.668918
2016-01-23,13,제주도,450.59235
2016-01-23,14,제주도,426.917336
2016-01-23,15,제주도,413.487655
2016-01-23,16,제주도,435.573143
2016-01-23,17,제주도,462.862949
2016-01-23,18,제주도,449.890053
2016-01-23,19,제주도,455.223857
2016-01-23,20,제주도,451.585222
2016-01-23,21,제주도,437.95479
2016-01-23,22,제주도,428.540167
2016-01-23,23,제주도,432.690327
2016-01-23,24,제주도,440.744948
2016-01-24,1,제주도,412.427042
2016-01-24,2,제주도,392.361376
2016-01-24,3,제주도,374.681208
2016-01-24,4,제주도,368.399954
2016-01-24,5,제주도,369.101072
2016-01-24,6,제주도,376.009696
2016-01-24,7,제주도,386.814784
2016-01-24,8,제주도,390.14396
2016-01-24,9,제주도,399.77292
2016-01-24,10,제주도,394.398006
2016-01-24,11,제주도,405.531143
2016-01-24,12,제주도,404.564589
2016-01-24,13,제주도,395.182092
2016-01-24,14,제주도,391.185311
2016-01-24,15,제주도,380.514499
2016-01-24,16,제주도,391.781682
2016-01-24,17,제주도,400.946186
2016-01-24,18,제주도,413.991393
2016-01-24,19,제주도,413.123632
2016-01-24,20,제주도,402.108996
2016-01-24,21,제주도,386.418176
2016-01-24,22,제주도,383.861372
2016-01-24,23,제주도,396.774536
2016-01-24,24,제주도,411.836024
2016-01-25,1,제주도,379.027664
2016-01-25,2,제주도,369.451048
2016-01-25,3,제주도,347.564936
2016-01-25,4,제주도,337.809252
2016-01-25,5,제주도,336.234056
2016-01-25,6,제주도,348.040052
2016-01-25,7,제주도,361.79108
2016-01-25,8,제주도,359.553468
2016-01-25,9,제주도,380.289032
2016-01-25,10,제주도,401.438986
2016-01-25,11,제주도,392.768546
2016-01-25,12,제주도,380.23406
2016-01-25,13,제주도,357.539715
2016-01-25,14,제주도,355.917956
2016-01-25,15,제주도,359.651738
2016-01-25,16,제주도,362.083425
2016-01-25,17,제주도,386.270727
2016-01-25,18,제주도,415.727522
2016-01-25,19,제주도,434.398931
2016-01-25,20,제주도,413.043113
2016-01-25,21,제주도,399.700809
2016-01-25,22,제주도,383.134164
2016-01-25,23,제주도,377.076788
2016-01-25,24,제주도,419.153174
2016-01-26,1,제주도,469.020871
2016-01-26,2,제주도,475.9059
2016-01-26,3,제주도,491.576425
2016-01-26,4,제주도,452.487142
2016-01-26,5,제주도,441.141323
2016-01-26,6,제주도,458.142476
2016-01-26,7,제주도,475.352713
2016-01-26,8,제주도,492.728126
2016-01-26,9,제주도,474.472109
2016-01-26,10,제주도,418.960044
2016-01-26,11,제주도,438.645183
2016-01-26,12,제주도,466.653026
2016-01-26,13,제주도,463.594439
2016-01-26,14,제주도,471.865451
2016-01-26,15,제주도,477.14254
2016-01-26,16,제주도,463.464387
2016-01-26,17,제주도,444.594466
2016-01-26,18,제주도,427.622045
2016-01-26,19,제주도,431.369146
2016-01-26,20,제주도,423.78152
2016-01-26,21,제주도,411.048949
2016-01-26,22,제주도,395.976211
2016-01-26,23,제주도,389.648559
2016-01-26,24,제주도,397.069437
2016-01-27,1,제주도,378.556757
2016-01-27,2,제주도,372.417407
2016-01-27,3,제주도,369.08248
2016-01-27,4,제주도,362.480094
2016-01-27,5,제주도,352.173942
2016-01-27,6,제주도,363.212492
2016-01-27,7,제주도,375.008338
2016-01-27,8,제주도,379.716317
2016-01-27,9,제주도,395.107423
2016-01-27,10,제주도,379.997911
2016-01-27,11,제주도,378.732736
2016-01-27,12,제주도,383.912772
2016-01-27,13,제주도,353.984132
2016-01-27,14,제주도,360.35684
2016-01-27,15,제주도,377.026831
2016-01-27,16,제주도,355.488088
2016-01-27,17,제주도,365.948227
2016-01-27,18,제주도,393.687232
2016-01-27,19,제주도,423.033268
2016-01-27,20,제주도,419.633204
2016-01-27,21,제주도,391.679212
2016-01-27,22,제주도,368.832744
2016-01-27,23,제주도,359.12982
2016-01-27,24,제주도,363.263828
2016-01-28,1,제주도,337.771296
2016-01-28,2,제주도,339.83068
2016-01-28,3,제주도,334.373616
2016-01-28,4,제주도,320.539828
2016-01-28,5,제주도,323.30498
2016-01-28,6,제주도,333.7883
2016-01-28,7,제주도,349.386448
2016-01-28,8,제주도,345.1492
2016-01-28,9,제주도,370.197189
2016-01-28,10,제주도,402.498918
2016-01-28,11,제주도,412.863922
2016-01-28,12,제주도,403.92558
2016-01-28,13,제주도,374.133908
2016-01-28,14,제주도,369.626812
2016-01-28,15,제주도,375.60014
2016-01-28,16,제주도,388.110589
2016-01-28,17,제주도,405.275307
2016-01-28,18,제주도,410.231996
2016-01-28,19,제주도,407.820697
2016-01-28,20,제주도,416.66613
2016-01-28,21,제주도,419.996096
2016-01-28,22,제주도,403.615321
2016-01-28,23,제주도,397.944965
2016-01-28,24,제주도,405.232601
2016-01-29,1,제주도,364.537243
2016-01-29,2,제주도,337.114309
2016-01-29,3,제주도,314.184584
2016-01-29,4,제주도,302.075273
2016-01-29,5,제주도,306.650234
2016-01-29,6,제주도,321.720049
2016-01-29,7,제주도,337.709002
2016-01-29,8,제주도,341.198044
2016-01-29,9,제주도,372.290575
2016-01-29,10,제주도,402.473621
2016-01-29,11,제주도,407.721665
2016-01-29,12,제주도,391.670365
2016-01-29,13,제주도,368.968249
2016-01-29,14,제주도,377.414065
2016-01-29,15,제주도,371.58552
2016-01-29,16,제주도,401.192036
2016-01-29,17,제주도,419.070698
2016-01-29,18,제주도,413.886032
2016-01-29,19,제주도,410.60373
2016-01-29,20,제주도,397.328698
2016-01-29,21,제주도,381.916539
2016-01-29,22,제주도,358.817145
2016-01-29,23,제주도,351.913775
2016-01-29,24,제주도,354.578197
2016-01-30,1,제주도,315.145318
2016-01-30,2,제주도,280.557791
2016-01-30,3,제주도,262.028882
2016-01-30,4,제주도,250.1994
2016-01-30,5,제주도,253.686361
2016-01-30,6,제주도,265.595319
2016-01-30,7,제주도,282.213773
2016-01-30,8,제주도,292.509634
2016-01-30,9,제주도,322.625494
2016-01-30,10,제주도,332.450052
2016-01-30,11,제주도,326.579495
2016-01-30,12,제주도,313.536744
2016-01-30,13,제주도,294.78774
2016-01-30,14,제주도,298.532374
2016-01-30,15,제주도,305.09048
2016-01-30,16,제주도,330.506554
2016-01-30,17,제주도,345.532768
2016-01-30,18,제주도,353.813279
2016-01-30,19,제주도,376.651734
2016-01-30,20,제주도,373.586318
2016-01-30,21,제주도,360.039762
2016-01-30,22,제주도,375.883391
2016-01-30,23,제주도,393.62029
2016-01-30,24,제주도,405.580231
2016-01-31,1,제주도,376.859589
2016-01-31,2,제주도,359.75815
2016-01-31,3,제주도,375.473579
2016-01-31,4,제주도,383.696974
2016-01-31,5,제주도,388.252753
2016-01-31,6,제주도,401.830505
2016-01-31,7,제주도,416.957044
2016-01-31,8,제주도,418.999502
2016-01-31,9,제주도,360.523727
2016-01-31,10,제주도,352.239444
2016-01-31,11,제주도,364.706128
2016-01-31,12,제주도,376.540727
2016-01-31,13,제주도,377.65085
2016-01-31,14,제주도,378.995954
2016-01-31,15,제주도,370.742387
2016-01-31,16,제주도,371.318009
2016-01-31,17,제주도,386.894346
2016-01-31,18,제주도,386.478365
2016-01-31,19,제주도,402.911657
2016-01-31,20,제주도,406.482221
2016-01-31,21,제주도,398.513097
2016-01-31,22,제주도,382.303303
2016-01-31,23,제주도,378.712911
2016-01-31,24,제주도,379.081928
2016-02-01,1,제주도,379.587092
2016-02-01,2,제주도,373.527617
2016-02-01,3,제주도,362.711778
2016-02-01,4,제주도,373.353775
2016-02-01,5,제주도,378.626799
2016-02-01,6,제주도,395.836191
2016-02-01,7,제주도,403.566151
2016-02-01,8,제주도,404.732107
2016-02-01,9,제주도,418.474946
2016-02-01,10,제주도,446.029281
2016-02-01,11,제주도,455.082125
2016-02-01,12,제주도,454.26441
2016-02-01,13,제주도,437.462585
2016-02-01,14,제주도,482.322095
2016-02-01,15,제주도,481.429814
2016-02-01,16,제주도,485.885811
2016-02-01,17,제주도,504.477072
2016-02-01,18,제주도,515.108211
2016-02-01,19,제주도,516.148714
2016-02-01,20,제주도,525.498808
2016-02-01,21,제주도,539.525723
2016-02-01,22,제주도,540.26794
2016-02-01,23,제주도,539.452668
2016-02-01,24,제주도,542.398949
2016-02-02,1,제주도,518.634042
2016-02-02,2,제주도,495.930691
2016-02-02,3,제주도,471.05342
2016-02-02,4,제주도,459.791004
2016-02-02,5,제주도,456.353256
2016-02-02,6,제주도,470.351397
2016-02-02,7,제주도,467.742485
