거래일자,시간,지역,전력거래량(MWh)
2015-01-03,19,제주도,398.074464
2015-01-03,20,제주도,395.269398
2015-01-03,21,제주도,376.219547
2015-01-03,22,제주도,352.06631
2015-01-03,23,제주도,348.184163
2015-01-03,24,제주도,353.049246
2015-01-04,1,제주도,316.778149
2015-01-04,2,제주도,293.822238
2015-01-04,3,제주도,275.673
2015-01-04,4,제주도,264.63705
2015-01-04,5,제주도,264.603618
2015-01-04,6,제주도,277.824604
2015-01-04,7,제주도,291.738397
2015-01-04,8,제주도,289.497081
2015-01-04,9,제주도,276.174017
2015-01-04,10,제주도,244.814105
2015-01-04,11,제주도,242.891552
2015-01-04,12,제주도,236.202113
2015-01-04,13,제주도,233.331151
2015-01-04,14,제주도,231.498297
2015-01-04,15,제주도,227.302883
2015-01-04,16,제주도,222.053783
2015-01-04,17,제주도,237.851142
2015-01-04,18,제주도,286.573585
2015-01-04,19,제주도,342.518119
2015-01-04,20,제주도,354.068541
2015-01-04,21,제주도,353.270091
2015-01-04,22,제주도,343.047627
2015-01-04,23,제주도,347.107634
2015-01-04,24,제주도,350.334668
2015-01-05,1,제주도,314.317831
2015-01-05,2,제주도,288.213021
2015-01-05,3,제주도,271.200854
2015-01-05,4,제주도,257.304454
2015-01-05,5,제주도,262.820742
2015-01-05,6,제주도,278.751468
2015-01-05,7,제주도,299.844088
2015-01-05,8,제주도,321.483286
2015-01-05,9,제주도,348.973021
2015-01-05,10,제주도,328.108625
2015-01-05,11,제주도,320.511445
2015-01-05,12,제주도,313.982203
2015-01-05,13,제주도,308.677109
2015-01-05,14,제주도,318.618437
2015-01-05,15,제주도,307.53151
2015-01-05,16,제주도,300.529908
2015-01-05,17,제주도,321.247859
2015-01-05,18,제주도,335.249935
2015-01-05,19,제주도,348.71887
2015-01-05,20,제주도,339.604254
2015-01-05,21,제주도,325.901748
2015-01-05,22,제주도,310.422902
2015-01-05,23,제주도,315.207197
2015-01-05,24,제주도,311.655808
2015-01-06,1,제주도,285.029772
2015-01-06,2,제주도,272.803722
2015-01-06,3,제주도,272.49949
2015-01-06,4,제주도,290.199211
2015-01-06,5,제주도,304.571912
2015-01-06,6,제주도,324.168651
2015-01-06,7,제주도,349.473983
2015-01-06,8,제주도,309.735911
2015-01-06,9,제주도,342.248179
2015-01-06,10,제주도,339.161995
2015-01-06,11,제주도,345.311154
2015-01-06,12,제주도,363.048185
2015-01-06,13,제주도,365.504864
2015-01-06,14,제주도,373.757468
2015-01-06,15,제주도,370.214052
2015-01-06,16,제주도,370.487118
2015-01-06,17,제주도,396.634792
2015-01-06,18,제주도,407.919092
2015-01-06,19,제주도,415.28701
2015-01-06,20,제주도,404.462334
2015-01-06,21,제주도,391.354064
2015-01-06,22,제주도,372.177535
2015-01-06,23,제주도,369.033236
2015-01-06,24,제주도,367.588208
2015-01-07,1,제주도,357.976062
2015-01-07,2,제주도,333.008078
2015-01-07,3,제주도,330.633519
2015-01-07,4,제주도,330.53225
2015-01-07,5,제주도,344.034104
2015-01-07,6,제주도,365.161821
2015-01-07,7,제주도,357.502535
2015-01-07,8,제주도,370.55768
2015-01-07,9,제주도,392.728035
2015-01-07,10,제주도,395.935014
2015-01-07,11,제주도,372.907052
2015-01-07,12,제주도,363.427741
2015-01-07,13,제주도,360.13689
2015-01-07,14,제주도,375.853882
2015-01-07,15,제주도,376.823615
2015-01-07,16,제주도,371.160109
2015-01-07,17,제주도,385.534331
2015-01-07,18,제주도,412.733489
2015-01-07,19,제주도,436.01427
2015-01-07,20,제주도,425.426141
2015-01-07,21,제주도,408.125066
2015-01-07,22,제주도,398.034652
2015-01-07,23,제주도,393.116098
2015-01-07,24,제주도,397.971007
2015-01-08,1,제주도,362.339978
2015-01-08,2,제주도,330.831887
2015-01-08,3,제주도,310.457563
2015-01-08,4,제주도,305.917656
2015-01-08,5,제주도,310.679632
2015-01-08,6,제주도,322.633664
2015-01-08,7,제주도,339.760147
2015-01-08,8,제주도,363.918316
2015-01-08,9,제주도,390.519136
2015-01-08,10,제주도,371.879072
2015-01-08,11,제주도,368.369541
2015-01-08,12,제주도,361.92389
2015-01-08,13,제주도,336.577719
2015-01-08,14,제주도,337.339185
2015-01-08,15,제주도,333.6212
2015-01-08,16,제주도,334.347771
2015-01-08,17,제주도,354.900414
2015-01-08,18,제주도,402.622391
2015-01-08,19,제주도,440.069307
2015-01-08,20,제주도,429.947132
2015-01-08,21,제주도,415.39379
2015-01-08,22,제주도,397.828891
2015-01-08,23,제주도,395.644586
2015-01-08,24,제주도,396.273649
2015-01-09,1,제주도,357.146975
2015-01-09,2,제주도,332.317988
2015-01-09,3,제주도,311.430106
2015-01-09,4,제주도,301.552052
2015-01-09,5,제주도,302.995415
2015-01-09,6,제주도,316.534521
2015-01-09,7,제주도,334.918988
2015-01-09,8,제주도,355.45273
2015-01-09,9,제주도,381.022659
2015-01-09,10,제주도,361.906092
2015-01-09,11,제주도,351.617586
2015-01-09,12,제주도,343.517898
2015-01-09,13,제주도,321.071675
2015-01-09,14,제주도,320.122253
2015-01-09,15,제주도,317.941715
2015-01-09,16,제주도,315.464069
2015-01-09,17,제주도,359.038219
2015-01-09,18,제주도,381.977715
2015-01-09,19,제주도,417.492469
2015-01-09,20,제주도,414.32382
2015-01-09,21,제주도,404.410468
2015-01-09,22,제주도,389.124332
2015-01-09,23,제주도,388.787288
2015-01-09,24,제주도,395.954098
2015-01-10,1,제주도,362.572289
2015-01-10,2,제주도,334.565807
2015-01-10,3,제주도,317.576078
2015-01-10,4,제주도,307.817775
2015-01-10,5,제주도,306.744232
2015-01-10,6,제주도,316.718754
2015-01-10,7,제주도,330.069488
2015-01-10,8,제주도,336.52388
2015-01-10,9,제주도,341.123591
2015-01-10,10,제주도,307.058793
2015-01-10,11,제주도,298.982522
2015-01-10,12,제주도,294.911969
2015-01-10,13,제주도,288.806411
2015-01-10,14,제주도,300.830095
2015-01-10,15,제주도,305.678094
2015-01-10,16,제주도,302.937408
2015-01-10,17,제주도,308.350099
2015-01-10,18,제주도,337.462011
2015-01-10,19,제주도,396.816395
2015-01-10,20,제주도,399.38073
2015-01-10,21,제주도,391.828146
2015-01-10,22,제주도,383.108637
2015-01-10,23,제주도,389.205034
2015-01-10,24,제주도,393.305134
2015-01-11,1,제주도,359.02614
2015-01-11,2,제주도,328.36737
2015-01-11,3,제주도,309.524865
2015-01-11,4,제주도,301.742094
2015-01-11,5,제주도,302.102109
2015-01-11,6,제주도,313.498594
2015-01-11,7,제주도,320.36397
2015-01-11,8,제주도,312.069455
2015-01-11,9,제주도,301.731482
2015-01-11,10,제주도,274.176589
2015-01-11,11,제주도,268.477668
2015-01-11,12,제주도,302.651917
2015-01-11,13,제주도,315.695582
2015-01-11,14,제주도,321.56322
2015-01-11,15,제주도,326.955046
2015-01-11,16,제주도,324.207793
2015-01-11,17,제주도,337.156698
2015-01-11,18,제주도,336.567816
2015-01-11,19,제주도,386.865941
2015-01-11,20,제주도,388.616656
2015-01-11,21,제주도,382.108013
2015-01-11,22,제주도,374.15025
2015-01-11,23,제주도,401.517919
2015-01-11,24,제주도,408.732122
2015-01-12,1,제주도,412.847761
2015-01-12,2,제주도,481.03804
2015-01-12,3,제주도,505.869215
2015-01-12,4,제주도,502.702432
2015-01-12,5,제주도,409.432285
2015-01-12,6,제주도,333.17354
2015-01-12,7,제주도,350.565122
2015-01-12,8,제주도,374.084337
2015-01-12,9,제주도,396.518481
2015-01-12,10,제주도,369.940899
2015-01-12,11,제주도,356.912009
2015-01-12,12,제주도,340.551423
2015-01-12,13,제주도,320.293746
2015-01-12,14,제주도,316.953502
2015-01-12,15,제주도,311.19578
2015-01-12,16,제주도,308.771657
2015-01-12,17,제주도,333.554414
2015-01-12,18,제주도,389.294379
2015-01-12,19,제주도,437.645681
2015-01-12,20,제주도,449.348783
2015-01-12,21,제주도,445.470085
2015-01-12,22,제주도,420.227606
2015-01-12,23,제주도,411.042319
2015-01-12,24,제주도,409.390907
2015-01-13,1,제주도,364.66209
2015-01-13,2,제주도,330.79009
2015-01-13,3,제주도,303.312227
2015-01-13,4,제주도,289.406487
2015-01-13,5,제주도,288.360234
2015-01-13,6,제주도,300.461702
2015-01-13,7,제주도,318.294814
2015-01-13,8,제주도,332.570878
2015-01-13,9,제주도,366.909945
2015-01-13,10,제주도,372.127837
2015-01-13,11,제주도,341.088549
2015-01-13,12,제주도,327.605567
2015-01-13,13,제주도,302.084468
2015-01-13,14,제주도,312.324598
2015-01-13,15,제주도,313.655864
2015-01-13,16,제주도,317.346406
2015-01-13,17,제주도,342.610716
2015-01-13,18,제주도,374.988009
2015-01-13,19,제주도,394.503013
2015-01-13,20,제주도,385.993834
2015-01-13,21,제주도,368.663737
2015-01-13,22,제주도,348.698317
2015-01-13,23,제주도,343.38513
2015-01-13,24,제주도,346.394921
2015-01-14,1,제주도,311.129677
2015-01-14,2,제주도,281.843618
2015-01-14,3,제주도,263.2398
2015-01-14,4,제주도,254.354216
2015-01-14,5,제주도,261.791409
2015-01-14,6,제주도,279.143832
2015-01-14,7,제주도,301.144666
2015-01-14,8,제주도,323.323084
2015-01-14,9,제주도,364.452845
2015-01-14,10,제주도,390.269718
2015-01-14,11,제주도,398.17857
2015-01-14,12,제주도,391.451355
2015-01-14,13,제주도,364.488082
2015-01-14,14,제주도,384.487145
2015-01-14,15,제주도,386.685469
2015-01-14,16,제주도,385.101308
2015-01-14,17,제주도,401.267878
2015-01-14,18,제주도,409.885334
2015-01-14,19,제주도,415.361686
2015-01-14,20,제주도,402.363586
2015-01-14,21,제주도,386.169203
2015-01-14,22,제주도,362.595832
2015-01-14,23,제주도,357.357024
2015-01-14,24,제주도,360.148521
2015-01-15,1,제주도,327.05875
2015-01-15,2,제주도,310.498119
2015-01-15,3,제주도,313.006521
2015-01-15,4,제주도,310.996329
2015-01-15,5,제주도,317.66242
2015-01-15,6,제주도,337.139411
2015-01-15,7,제주도,358.145415
2015-01-15,8,제주도,379.577852
2015-01-15,9,제주도,392.972832
2015-01-15,10,제주도,364.840395
2015-01-15,11,제주도,353.851851
2015-01-15,12,제주도,341.01595
2015-01-15,13,제주도,316.797755
2015-01-15,14,제주도,306.484064
2015-01-15,15,제주도,299.82973
2015-01-15,16,제주도,296.07502
2015-01-15,17,제주도,314.56691
2015-01-15,18,제주도,362.487353
2015-01-15,19,제주도,411.15961
2015-01-15,20,제주도,412.389959
2015-01-15,21,제주도,402.289795
2015-01-15,22,제주도,386.629139
2015-01-15,23,제주도,385.963773
2015-01-15,24,제주도,389.450977
2015-01-16,1,제주도,352.84145
2015-01-16,2,제주도,327.678146
2015-01-16,3,제주도,310.584545
2015-01-16,4,제주도,303.026309
2015-01-16,5,제주도,309.24775
2015-01-16,6,제주도,329.531618
2015-01-16,7,제주도,348.609755
2015-01-16,8,제주도,365.314045
2015-01-16,9,제주도,384.670377
2015-01-16,10,제주도,357.561436
2015-01-16,11,제주도,353.149674
2015-01-16,12,제주도,348.558734
2015-01-16,13,제주도,332.372615
2015-01-16,14,제주도,353.067596
2015-01-16,15,제주도,367.33
2015-01-16,16,제주도,367.159777
2015-01-16,17,제주도,396.610152
2015-01-16,18,제주도,418.963417
2015-01-16,19,제주도,426.508246
2015-01-16,20,제주도,408.937207
2015-01-16,21,제주도,391.650628
2015-01-16,22,제주도,375.525719
2015-01-16,23,제주도,377.754451
2015-01-16,24,제주도,381.674079
2015-01-17,1,제주도,351.431349
2015-01-17,2,제주도,321.155929
2015-01-17,3,제주도,304.289211
2015-01-17,4,제주도,298.124376
2015-01-17,5,제주도,309.608643
2015-01-17,6,제주도,328.817692
2015-01-17,7,제주도,344.640285
2015-01-17,8,제주도,352.890458
2015-01-17,9,제주도,362.106562
2015-01-17,10,제주도,361.481523
2015-01-17,11,제주도,367.892114
2015-01-17,12,제주도,364.122076
2015-01-17,13,제주도,369.026924
2015-01-17,14,제주도,368.165152
2015-01-17,15,제주도,362.892787
2015-01-17,16,제주도,360.239729
2015-01-17,17,제주도,374.560269
2015-01-17,18,제주도,370.931378
2015-01-17,19,제주도,427.771929
2015-01-17,20,제주도,429.283502
2015-01-17,21,제주도,420.82269
2015-01-17,22,제주도,409.951542
2015-01-17,23,제주도,410.404769
2015-01-17,24,제주도,416.186054
2015-01-18,1,제주도,380.655916
2015-01-18,2,제주도,355.297782
2015-01-18,3,제주도,331.589531
2015-01-18,4,제주도,323.574612
2015-01-18,5,제주도,327.487489
2015-01-18,6,제주도,340.943159
2015-01-18,7,제주도,354.263425
2015-01-18,8,제주도,347.599772
2015-01-18,9,제주도,330.753223
2015-01-18,10,제주도,282.263615
2015-01-18,11,제주도,270.956237
2015-01-18,12,제주도,259.85454
2015-01-18,13,제주도,248.64431
2015-01-18,14,제주도,251.5925
2015-01-18,15,제주도,258.236002
2015-01-18,16,제주도,290.475931
2015-01-18,17,제주도,310.818932
2015-01-18,18,제주도,345.963715
2015-01-18,19,제주도,380.394169
2015-01-18,20,제주도,378.889593
2015-01-18,21,제주도,371.963719
2015-01-18,22,제주도,357.312932
2015-01-18,23,제주도,359.683069
2015-01-18,24,제주도,359.371845
2015-01-19,1,제주도,326.238917
2015-01-19,2,제주도,320.310997
2015-01-19,3,제주도,319.80188
2015-01-19,4,제주도,315.005646
2015-01-19,5,제주도,330.307963
2015-01-19,6,제주도,347.160521
2015-01-19,7,제주도,353.706937
2015-01-19,8,제주도,361.570167
2015-01-19,9,제주도,381.812304
2015-01-19,10,제주도,354.704383
2015-01-19,11,제주도,362.805998
2015-01-19,12,제주도,350.93333
2015-01-19,13,제주도,333.705868
2015-01-19,14,제주도,341.634596
2015-01-19,15,제주도,338.958405
2015-01-19,16,제주도,336.154063
2015-01-19,17,제주도,342.607694
2015-01-19,18,제주도,375.545711
2015-01-19,19,제주도,423.804679
2015-01-19,20,제주도,424.561523
2015-01-19,21,제주도,409.669624
2015-01-19,22,제주도,394.415571
2015-01-19,23,제주도,391.858761
2015-01-19,24,제주도,397.260913
2015-01-20,1,제주도,358.521353
2015-01-20,2,제주도,331.309015
2015-01-20,3,제주도,314.189373
2015-01-20,4,제주도,309.540941
2015-01-20,5,제주도,318.880478
2015-01-20,6,제주도,333.459356
2015-01-20,7,제주도,360.581623
2015-01-20,8,제주도,377.16761
2015-01-20,9,제주도,383.177763
2015-01-20,10,제주도,351.450204
2015-01-20,11,제주도,334.359022
2015-01-20,12,제주도,323.134897
2015-01-20,13,제주도,297.923204
2015-01-20,14,제주도,309.82599
2015-01-20,15,제주도,307.941785
2015-01-20,16,제주도,304.596401
2015-01-20,17,제주도,321.262749
2015-01-20,18,제주도,355.018567
2015-01-20,19,제주도,408.109141
2015-01-20,20,제주도,403.646884
2015-01-20,21,제주도,388.333267
2015-01-20,22,제주도,371.623885
2015-01-20,23,제주도,366.32993
2015-01-20,24,제주도,365.837884
2015-01-21,1,제주도,326.014568
2015-01-21,2,제주도,295.258475
2015-01-21,3,제주도,276.213654
2015-01-21,4,제주도,267.726538
2015-01-21,5,제주도,269.783431
2015-01-21,6,제주도,281.953276
2015-01-21,7,제주도,299.651584
2015-01-21,8,제주도,321.10267
2015-01-21,9,제주도,368.384874
2015-01-21,10,제주도,398.234836
2015-01-21,11,제주도,393.641076
2015-01-21,12,제주도,385.045991
2015-01-21,13,제주도,360.085255
2015-01-21,14,제주도,368.122871
2015-01-21,15,제주도,340.432554
2015-01-21,16,제주도,321.222453
2015-01-21,17,제주도,335.738657
2015-01-21,18,제주도,365.161113
2015-01-21,19,제주도,400.236037
2015-01-21,20,제주도,405.569278
2015-01-21,21,제주도,396.909875
2015-01-21,22,제주도,376.256249
2015-01-21,23,제주도,379.566317
2015-01-21,24,제주도,382.856946
2015-01-22,1,제주도,349.235597
2015-01-22,2,제주도,317.036507
2015-01-22,3,제주도,299.762069
2015-01-22,4,제주도,308.086876
2015-01-22,5,제주도,320.198182
2015-01-22,6,제주도,361.335998
2015-01-22,7,제주도,374.420617
2015-01-22,8,제주도,385.235854
2015-01-22,9,제주도,394.305783
2015-01-22,10,제주도,380.463069
2015-01-22,11,제주도,376.84845
2015-01-22,12,제주도,365.087859
2015-01-22,13,제주도,369.041129
2015-01-22,14,제주도,380.182781
2015-01-22,15,제주도,361.370872
2015-01-22,16,제주도,364.661305
2015-01-22,17,제주도,369.79124
2015-01-22,18,제주도,398.4086
2015-01-22,19,제주도,427.706758
2015-01-22,20,제주도,426.224106
2015-01-22,21,제주도,415.999752
2015-01-22,22,제주도,398.420627
2015-01-22,23,제주도,393.052714
2015-01-22,24,제주도,397.072829
2015-01-23,1,제주도,362.678871
2015-01-23,2,제주도,334.89743
2015-01-23,3,제주도,316.419304
2015-01-23,4,제주도,307.825322
2015-01-23,5,제주도,311.173164
2015-01-23,6,제주도,325.064328
2015-01-23,7,제주도,348.899821
2015-01-23,8,제주도,367.551636
2015-01-23,9,제주도,385.003042
2015-01-23,10,제주도,347.878127
2015-01-23,11,제주도,332.434311
2015-01-23,12,제주도,321.348273
2015-01-23,13,제주도,315.714971
2015-01-23,14,제주도,322.846163
2015-01-23,15,제주도,308.183228
2015-01-23,16,제주도,299.745599
2015-01-23,17,제주도,312.063217
2015-01-23,18,제주도,352.312475
2015-01-23,19,제주도,410.501333
2015-01-23,20,제주도,412.911978
2015-01-23,21,제주도,400.798402
2015-01-23,22,제주도,387.292409
2015-01-23,23,제주도,390.341255
2015-01-23,24,제주도,401.787572
2015-01-24,1,제주도,369.963686
2015-01-24,2,제주도,341.538765
2015-01-24,3,제주도,321.80197
2015-01-24,4,제주도,311.144171
2015-01-24,5,제주도,312.446561
2015-01-24,6,제주도,327.511633
2015-01-24,7,제주도,339.580309
2015-01-24,8,제주도,344.324499
2015-01-24,9,제주도,345.1019
2015-01-24,10,제주도,307.523809
2015-01-24,11,제주도,296.129092
2015-01-24,12,제주도,282.373781
2015-01-24,13,제주도,258.710892
2015-01-24,14,제주도,258.005459
2015-01-24,15,제주도,252.444798
2015-01-24,16,제주도,249.071519
2015-01-24,17,제주도,266.208348
2015-01-24,18,제주도,296.756236
2015-01-24,19,제주도,367.458196
2015-01-24,20,제주도,390.167264
2015-01-24,21,제주도,381.563211
2015-01-24,22,제주도,371.689904
2015-01-24,23,제주도,374.07437
2015-01-24,24,제주도,378.944544
2015-01-25,1,제주도,343.887801
2015-01-25,2,제주도,309.942933
2015-01-25,3,제주도,289.823801
2015-01-25,4,제주도,278.545051
2015-01-25,5,제주도,281.072354
2015-01-25,6,제주도,291.236502
2015-01-25,7,제주도,300.132573
2015-01-25,8,제주도,297.035121
2015-01-25,9,제주도,276.725363
2015-01-25,10,제주도,264.52202
2015-01-25,11,제주도,263.598301
2015-01-25,12,제주도,276.67388
2015-01-25,13,제주도,305.839064
2015-01-25,14,제주도,305.181254
2015-01-25,15,제주도,289.810831
2015-01-25,16,제주도,291.009004
2015-01-25,17,제주도,303.503015
2015-01-25,18,제주도,317.223112
2015-01-25,19,제주도,325.311527
2015-01-25,20,제주도,323.786211
2015-01-25,21,제주도,316.752226
2015-01-25,22,제주도,304.039984
2015-01-25,23,제주도,304.324757
2015-01-25,24,제주도,304.225784
2015-01-26,1,제주도,268.594157
2015-01-26,2,제주도,249.4458
2015-01-26,3,제주도,241.30701
2015-01-26,4,제주도,245.835543
2015-01-26,5,제주도,257.79768
2015-01-26,6,제주도,266.81283
2015-01-26,7,제주도,277.595177
2015-01-26,8,제주도,299.484716
2015-01-26,9,제주도,330.534921
2015-01-26,10,제주도,325.003997
2015-01-26,11,제주도,329.69177
2015-01-26,12,제주도,327.172851
2015-01-26,13,제주도,305.563511
2015-01-26,14,제주도,327.002344
2015-01-26,15,제주도,347.136458
2015-01-26,16,제주도,343.458621
2015-01-26,17,제주도,357.830376
2015-01-26,18,제주도,374.379416
2015-01-26,19,제주도,386.49919
2015-01-26,20,제주도,383.524967
2015-01-26,21,제주도,363.195684
2015-01-26,22,제주도,348.915039
2015-01-26,23,제주도,358.364649
2015-01-26,24,제주도,370.002605
2015-01-27,1,제주도,344.267036
2015-01-27,2,제주도,331.056936
2015-01-27,3,제주도,332.948997
2015-01-27,4,제주도,336.333339
2015-01-27,5,제주도,325.70623
2015-01-27,6,제주도,341.738804
2015-01-27,7,제주도,362.556112
2015-01-27,8,제주도,383.709607
2015-01-27,9,제주도,391.016893
2015-01-27,10,제주도,351.443517
2015-01-27,11,제주도,350.456343
2015-01-27,12,제주도,367.813005
2015-01-27,13,제주도,364.251061
2015-01-27,14,제주도,373.653183
2015-01-27,15,제주도,366.995545
2015-01-27,16,제주도,365.394348
2015-01-27,17,제주도,336.112035
2015-01-27,18,제주도,370.545629
2015-01-27,19,제주도,415.247302
2015-01-27,20,제주도,413.502241
2015-01-27,21,제주도,403.423532
2015-01-27,22,제주도,385.961946
2015-01-27,23,제주도,381.437693
2015-01-27,24,제주도,386.953967
2015-01-28,1,제주도,355.237117
2015-01-28,2,제주도,350.304071
2015-01-28,3,제주도,338.596817
2015-01-28,4,제주도,339.359516
2015-01-28,5,제주도,348.673835
2015-01-28,6,제주도,361.370887
2015-01-28,7,제주도,363.12195
2015-01-28,8,제주도,351.8847
2015-01-28,9,제주도,380.326867
2015-01-28,10,제주도,396.862334
2015-01-28,11,제주도,364.320872
2015-01-28,12,제주도,357.581382
2015-01-28,13,제주도,361.10413
2015-01-28,14,제주도,355.245061
2015-01-28,15,제주도,320.291481
2015-01-28,16,제주도,306.48067
2015-01-28,17,제주도,317.714947
2015-01-28,18,제주도,363.254499
2015-01-28,19,제주도,421.709963
2015-01-28,20,제주도,423.804559
2015-01-28,21,제주도,414.073637
2015-01-28,22,제주도,402.599806
2015-01-28,23,제주도,396.133735
2015-01-28,24,제주도,396.881546
2015-01-29,1,제주도,351.157797
2015-01-29,2,제주도,317.458698
2015-01-29,3,제주도,290.511355
2015-01-29,4,제주도,274.867699
2015-01-29,5,제주도,273.486877
2015-01-29,6,제주도,284.740362
2015-01-29,7,제주도,303.278343
2015-01-29,8,제주도,325.523953
2015-01-29,9,제주도,378.489376
2015-01-29,10,제주도,404.990758
2015-01-29,11,제주도,446.146827
2015-01-29,12,제주도,487.989741
2015-01-29,13,제주도,479.391561
2015-01-29,14,제주도,487.608251
2015-01-29,15,제주도,489.044514
2015-01-29,16,제주도,485.41225
2015-01-29,17,제주도,455.207304
2015-01-29,18,제주도,416.333721
2015-01-29,19,제주도,422.728619
2015-01-29,20,제주도,415.472764
2015-01-29,21,제주도,394.809006
2015-01-29,22,제주도,374.881661
2015-01-29,23,제주도,372.583016
2015-01-29,24,제주도,381.312337
2015-01-30,1,제주도,347.377705
2015-01-30,2,제주도,335.077575
2015-01-30,3,제주도,323.339955
2015-01-30,4,제주도,315.47928
2015-01-30,5,제주도,320.064036
2015-01-30,6,제주도,337.339704
2015-01-30,7,제주도,360.649217
2015-01-30,8,제주도,373.312247
2015-01-30,9,제주도,390.857675
2015-01-30,10,제주도,394.470886
2015-01-30,11,제주도,388.199603
2015-01-30,12,제주도,379.804323
2015-01-30,13,제주도,374.402905
2015-01-30,14,제주도,376.525226
2015-01-30,15,제주도,375.368752
2015-01-30,16,제주도,380.725721
2015-01-30,17,제주도,408.077678
2015-01-30,18,제주도,434.106917
2015-01-30,19,제주도,450.95767
2015-01-30,20,제주도,435.339781
2015-01-30,21,제주도,425.280998
2015-01-30,22,제주도,406.953364
2015-01-30,23,제주도,399.439691
2015-01-30,24,제주도,412.006589
2015-01-31,1,제주도,374.768452
2015-01-31,2,제주도,346.277855
2015-01-31,3,제주도,329.210541
2015-01-31,4,제주도,322.729548
2015-01-31,5,제주도,349.229746
2015-01-31,6,제주도,363.957779
2015-01-31,7,제주도,372.740249
2015-01-31,8,제주도,363.040247
2015-01-31,9,제주도,366.8645
2015-01-31,10,제주도,339.838543
2015-01-31,11,제주도,340.394937
2015-01-31,12,제주도,332.150145
2015-01-31,13,제주도,328.353526
2015-01-31,14,제주도,336.404874
2015-01-31,15,제주도,340.339421
2015-01-31,16,제주도,337.284493
2015-01-31,17,제주도,339.528335
2015-01-31,18,제주도,357.010098
2015-01-31,19,제주도,420.403557
2015-01-31,20,제주도,438.276352
2015-01-31,21,제주도,430.695031
2015-01-31,22,제주도,422.786476
2015-01-31,23,제주도,416.204107
2015-01-31,24,제주도,427.060627
2015-02-01,1,제주도,383.517156
2015-02-01,2,제주도,352.150374
2015-02-01,3,제주도,330.90616
2015-02-01,4,제주도,325.99485
2015-02-01,5,제주도,333.952966
2015-02-01,6,제주도,344.119563
2015-02-01,7,제주도,353.499408
2015-02-01,8,제주도,352.276853
2015-02-01,9,제주도,321.087119
2015-02-01,10,제주도,267.951842
2015-02-01,11,제주도,274.292593
2015-02-01,12,제주도,288.244508
2015-02-01,13,제주도,282.665475
2015-02-01,14,제주도,264.927476
2015-02-01,15,제주도,325.015516
2015-02-01,16,제주도,336.864678
2015-02-01,17,제주도,350.036471
2015-02-01,18,제주도,394.566161
2015-02-01,19,제주도,446.243051
2015-02-01,20,제주도,399.231342
2015-02-01,21,제주도,468.261425
2015-02-01,22,제주도,475.795997
2015-02-01,23,제주도,476.484225
2015-02-01,24,제주도,377.370857
2015-02-02,1,제주도,320.765312
2015-02-02,2,제주도,289.188547
2015-02-02,3,제주도,272.845573
2015-02-02,4,제주도,275.257934
2015-02-02,5,제주도,286.01255
2015-02-02,6,제주도,301.630401
2015-02-02,7,제주도,315.317593
