date,wti_crude,brent_crude,natural_gas,heating_oil
2022-10-24,84.58000183105469,93.26000213623047,5.198999881744385,3.920099973678589
2022-10-25,85.31999969482422,93.5199966430664,5.61299991607666,3.9672000408172607
2022-10-26,87.91000366210938,95.69000244140625,5.605999946594238,4.120100021362305
2022-10-27,89.08000183105469,96.95999908447266,5.185999870300293,4.333899974822998
2022-10-28,87.9000015258789,95.7699966430664,5.684000015258789,4.549799919128418
2022-10-31,86.52999877929688,94.83000183105469,6.355000019073486,4.190899848937988
2022-11-01,88.37000274658203,94.6500015258789,5.714000225067139,3.6210999488830566
2022-11-02,90.0,96.16000366210938,6.26800012588501,3.6774001121520996
2022-11-03,88.16999816894531,94.66999816894531,5.974999904632568,3.865299940109253
2022-11-04,92.61000061035156,98.56999969482422,6.400000095367432,3.914799928665161
2022-11-07,91.79000091552734,97.91999816894531,6.943999767303467,3.781100034713745
2022-11-08,88.91000366210938,95.36000061035156,6.138000011444092,3.770699977874756
2022-11-09,85.83000183105469,92.6500015258789,5.864999771118164,3.6563000679016113
2022-11-10,86.47000122070312,93.66999816894531,6.238999843597412,3.5694000720977783
2022-11-11,88.95999908447266,95.98999786376953,5.879000186920166,3.555299997329712
2022-11-14,85.87000274658203,93.13999938964844,5.933000087738037,3.5439999103546143
2022-11-15,86.91999816894531,93.86000061035156,6.033999919891357,3.6412999629974365
2022-11-16,85.58999633789062,92.86000061035156,6.199999809265137,3.613600015640259
2022-11-17,81.63999938964844,89.77999877929688,6.36899995803833,3.5248000621795654
2022-11-18,80.08000183105469,87.62000274658203,6.302999973297119,3.5181000232696533
2022-11-21,79.7300033569336,87.44999694824219,6.776000022888184,3.497299909591675
2022-11-22,80.94999694824219,88.36000061035156,6.7789998054504395,3.471299886703491
2022-11-23,77.94000244140625,85.41000366210938,7.308000087738037,3.359299898147583
2022-11-25,76.27999877929688,83.62999725341797,7.02400016784668,3.2390999794006348
2022-11-28,77.23999786376953,83.19000244140625,6.711999893188477,3.215399980545044
2022-11-29,78.19999694824219,83.02999877929688,7.235000133514404,3.2959001064300537
2022-11-30,80.55000305175781,85.43000030517578,6.929999828338623,3.3629000186920166
2022-12-01,81.22000122070312,86.87999725341797,6.73799991607666,3.262399911880493
2022-12-02,79.9800033569336,85.56999969482422,6.281000137329102,3.1684999465942383
2022-12-05,76.93000030517578,82.68000030517578,5.577000141143799,2.999799966812134
2022-12-06,74.25,79.3499984741211,5.468999862670898,2.9154999256134033
2022-12-07,72.01000213623047,77.16999816894531,5.7230000495910645,2.7804999351501465
2022-12-08,71.45999908447266,76.1500015258789,5.961999893188477,2.8798000812530518
2022-12-09,71.0199966430664,76.0999984741211,6.244999885559082,2.7936999797821045
2022-12-12,73.16999816894531,77.98999786376953,6.586999893188477,2.9684998989105225
2022-12-13,75.38999938964844,80.68000030517578,6.934999942779541,3.0922000408172607
2022-12-14,77.27999877929688,82.69999694824219,6.429999828338623,3.2767999172210693
2022-12-15,76.11000061035156,81.20999908447266,6.96999979019165,3.283400058746338
2022-12-16,74.29000091552734,79.04000091552734,6.599999904632568,3.1198999881744385
2022-12-19,75.19000244140625,79.80000305175781,5.85099983215332,3.053499937057495
2022-12-20,76.08999633789062,79.98999786376953,5.326000213623047,3.0589001178741455
2022-12-21,78.29000091552734,82.19999694824219,5.331999778747559,3.1394999027252197
2022-12-22,77.48999786376953,80.9800033569336,4.999000072479248,3.1314001083374023
2022-12-23,79.55999755859375,83.91999816894531,5.078999996185303,3.2660999298095703
2022-12-27,79.52999877929688,84.33000183105469,5.2820000648498535,3.3536999225616455
2022-12-28,78.95999908447266,83.26000213623047,4.709000110626221,3.3777999877929688
2022-12-29,78.4000015258789,82.26000213623047,4.559000015258789,3.312999963760376
2022-12-30,80.26000213623047,85.91000366210938,4.474999904632568,3.3622000217437744
2023-01-03,76.93000030517578,82.0999984741211,3.98799991607666,3.0864999294281006
2023-01-04,72.83999633789062,77.83999633789062,4.171999931335449,2.97189998626709
2023-01-05,73.66999816894531,78.69000244140625,3.7200000286102295,2.9723000526428223
2023-01-06,73.7699966430664,78.56999969482422,3.7100000381469727,3.004499912261963
2023-01-09,74.62999725341797,79.6500015258789,3.9100000858306885,3.0360000133514404
2023-01-10,75.12000274658203,80.0999984741211,3.6389999389648438,3.135699987411499
2023-01-11,77.41000366210938,82.66999816894531,3.6710000038146973,3.217900037765503
2023-01-12,78.38999938964844,84.02999877929688,3.694999933242798,3.2190001010894775
2023-01-13,79.86000061035156,85.27999877929688,3.4189999103546143,3.2558999061584473
2023-01-17,80.18000030517578,85.91999816894531,3.5859999656677246,3.250999927520752
2023-01-18,79.4800033569336,84.9800033569336,3.311000108718872,3.263000011444092
2023-01-19,80.33000183105469,86.16000366210938,3.2750000953674316,3.3759000301361084
2023-01-20,81.30999755859375,87.62999725341797,3.1740000247955322,3.4667999744415283
2023-01-23,81.62000274658203,88.19000244140625,3.447000026702881,3.5508999824523926
2023-01-24,80.12999725341797,86.12999725341797,3.257999897003174,3.4272000789642334
2023-01-25,80.1500015258789,86.12000274658203,3.066999912261963,3.361299991607666
2023-01-26,81.01000213623047,87.47000122070312,2.944000005722046,3.3965001106262207
2023-01-27,79.68000030517578,86.66000366210938,3.1089999675750732,3.265500068664551
2023-01-30,77.9000015258789,84.9000015258789,2.677000045776367,3.11080002784729
2023-01-31,78.87000274658203,84.48999786376953,2.684000015258789,3.182300090789795
2023-02-01,76.41000366210938,82.83999633789062,2.4679999351501465,2.9511001110076904
2023-02-02,75.87999725341797,82.16999816894531,2.4560000896453857,2.896699905395508
2023-02-03,73.38999938964844,79.94000244140625,2.4100000858306885,2.7753000259399414
2023-02-06,74.11000061035156,80.98999786376953,2.4570000171661377,2.768699884414673
2023-02-07,77.13999938964844,83.69000244140625,2.5840001106262207,2.904400110244751
2023-02-08,78.47000122070312,85.08999633789062,2.3959999084472656,2.8933000564575195
2023-02-09,78.05999755859375,84.5,2.430000066757202,2.8153998851776123
2023-02-10,79.72000122070312,86.38999938964844,2.5139999389648438,2.8645999431610107
2023-02-13,80.13999938964844,86.61000061035156,2.4049999713897705,2.9056999683380127
2023-02-14,79.05999755859375,85.58000183105469,2.566999912261963,2.9400999546051025
2023-02-15,78.58999633789062,85.37999725341797,2.4709999561309814,2.844399929046631
2023-02-16,78.48999786376953,85.13999938964844,2.3889999389648438,2.810800075531006
2023-02-17,76.33999633789062,83.0,2.2750000953674316,2.712100028991699
2023-02-21,76.16000366210938,83.05000305175781,2.072999954223633,2.7918999195098877
2023-02-22,73.94999694824219,80.5999984741211,2.1740000247955322,2.7147998809814453
2023-02-23,75.38999938964844,82.20999908447266,2.313999891281128,2.7081000804901123
2023-02-24,76.31999969482422,83.16000366210938,2.4509999752044678,2.7962000370025635
2023-02-27,75.68000030517578,82.44999694824219,2.7309999465942383,2.8197999000549316
2023-02-28,77.05000305175781,83.88999938964844,2.746999979019165,2.8208999633789062
2023-03-01,77.69000244140625,84.30999755859375,2.811000108718872,2.873800039291382
2023-03-02,78.16000366210938,84.75,2.765000104904175,2.8661999702453613
2023-03-03,79.68000030517578,85.83000183105469,3.009000062942505,2.913100004196167
2023-03-06,80.45999908447266,86.18000030517578,2.572000026702881,2.8866000175476074
2023-03-07,77.58000183105469,83.29000091552734,2.687000036239624,2.797499895095825
2023-03-08,76.66000366210938,82.66000366210938,2.5510001182556152,2.7418999671936035
2023-03-09,75.72000122070312,81.58999633789062,2.5429999828338623,2.6689000129699707
2023-03-10,76.68000030517578,82.77999877929688,2.430000066757202,2.772900104522705
2023-03-13,74.80000305175781,80.7699966430664,2.6059999465942383,2.7614998817443848
2023-03-14,71.33000183105469,77.44999694824219,2.572999954223633,2.714400053024292
2023-03-15,67.61000061035156,73.69000244140625,2.438999891281128,2.6048998832702637
2023-03-16,68.3499984741211,74.69999694824219,2.5139999389648438,2.6435000896453857
2023-03-17,66.73999786376953,72.97000122070312,2.3380000591278076,2.6786999702453613
2023-03-20,67.63999938964844,73.79000091552734,2.2230000495910645,2.6870999336242676
2023-03-21,69.33000183105469,75.31999969482422,2.3480000495910645,2.690200090408325
2023-03-22,70.9000015258789,76.69000244140625,2.1710000038146973,2.740299940109253
2023-03-23,69.95999908447266,75.91000366210938,2.1540000438690186,2.6847000122070312
2023-03-24,69.26000213623047,74.98999786376953,2.2160000801086426,2.695199966430664
2023-03-27,72.80999755859375,78.12000274658203,2.0880000591278076,2.770400047302246
